data_id,data_name,products,link
ryvita,Ryvita,62,https://world.openfoodfacts.org/brand/ryvita
tablette-d-or,Tablette-d-or,62,https://world.openfoodfacts.org/brand/tablette-d-or
sushi-daily,Sushi-daily,62,https://world.openfoodfacts.org/brand/sushi-daily
floressance,Floressance,62,https://world.openfoodfacts.org/brand/floressance
fitness,Fitness,62,https://world.openfoodfacts.org/brand/fitness
alpina-savoie,Alpina-savoie,62,https://world.openfoodfacts.org/brand/alpina-savoie
casa-modena,Casa-modena,62,https://world.openfoodfacts.org/brand/casa-modena
clement-faugier,Clement-faugier,62,https://world.openfoodfacts.org/brand/clement-faugier
barral,Barral,62,https://world.openfoodfacts.org/brand/barral
loison,Loison,62,https://world.openfoodfacts.org/brand/loison
comptoir-francais-du-the,Comptoir-francais-du-the,62,https://world.openfoodfacts.org/brand/comptoir-francais-du-the
nutrisens,Nutrisens,62,https://world.openfoodfacts.org/brand/nutrisens
rianxeira,Rianxeira,62,https://world.openfoodfacts.org/brand/rianxeira
aneto,Aneto,62,https://world.openfoodfacts.org/brand/aneto
biscuiterie-de-chambord,Biscuiterie-de-chambord,62,https://world.openfoodfacts.org/brand/biscuiterie-de-chambord
fontaneda,Fontaneda,62,https://world.openfoodfacts.org/brand/fontaneda
dhul,Dhul,62,https://world.openfoodfacts.org/brand/dhul
tropico,Tropico,61,https://world.openfoodfacts.org/brand/tropico
martiko,Martiko,61,https://world.openfoodfacts.org/brand/martiko
corsini,Corsini,61,https://world.openfoodfacts.org/brand/corsini
angelina,Angelina,61,https://world.openfoodfacts.org/brand/angelina
smart,Smart,61,https://world.openfoodfacts.org/brand/smart
romon-nature,Romon-nature,61,https://world.openfoodfacts.org/brand/romon-nature
bay-valley-foods-llc,Bay-valley-foods-llc,61,https://world.openfoodfacts.org/brand/bay-valley-foods-llc
faygo-beverages-inc,Faygo-beverages-inc,61,https://world.openfoodfacts.org/brand/faygo-beverages-inc
eillien-s-candies-inc,Eillien-s-candies-inc,61,https://world.openfoodfacts.org/brand/eillien-s-candies-inc
tropic-apero,Tropic-apero,61,https://world.openfoodfacts.org/brand/tropic-apero
simply-asia,Simply-asia,61,https://world.openfoodfacts.org/brand/simply-asia
el-monterey,El-monterey,61,https://world.openfoodfacts.org/brand/el-monterey
ritz,Ritz,61,https://world.openfoodfacts.org/brand/ritz
world-market,World-market,61,https://world.openfoodfacts.org/brand/world-market
perfetti-van-melle,Perfetti-van-melle,61,https://world.openfoodfacts.org/brand/perfetti-van-melle
jewel-osco,Jewel-osco,61,https://world.openfoodfacts.org/brand/jewel-osco
primaflor,Primaflor,61,https://world.openfoodfacts.org/brand/primaflor
serpis,Serpis,61,https://world.openfoodfacts.org/brand/serpis
melegatti,Melegatti,61,https://world.openfoodfacts.org/brand/melegatti
mexifoods,Mexifoods,61,https://world.openfoodfacts.org/brand/mexifoods
wild-oats-marketing-llc,Wild-oats-marketing-llc,61,https://world.openfoodfacts.org/brand/wild-oats-marketing-llc
elle-vire-international,Elle-vire-international,61,https://world.openfoodfacts.org/brand/elle-vire-international
louis-martin,Louis-martin,61,https://world.openfoodfacts.org/brand/louis-martin
mogu-mogu,Mogu-mogu,61,https://world.openfoodfacts.org/brand/mogu-mogu
miti,Miti,61,https://world.openfoodfacts.org/brand/miti
trader-giotto-s,Trader-giotto-s,61,https://world.openfoodfacts.org/brand/trader-giotto-s
gutfried,Gutfried,61,https://world.openfoodfacts.org/brand/gutfried
ifantis,Ifantis,61,https://world.openfoodfacts.org/brand/ifantis
machandel,Machandel,61,https://world.openfoodfacts.org/brand/machandel
daiya,Daiya,61,https://world.openfoodfacts.org/brand/daiya
nancy-s,Nancy-s,61,https://world.openfoodfacts.org/brand/nancy-s
valflora,Valflora,61,https://world.openfoodfacts.org/brand/valflora
dorset-cereals,Dorset-cereals,61,https://world.openfoodfacts.org/brand/dorset-cereals
jean-stalaven,Jean-stalaven,61,https://world.openfoodfacts.org/brand/jean-stalaven
baby-coque,Baby-coque,61,https://world.openfoodfacts.org/brand/baby-coque
jacoby,Jacoby,61,https://world.openfoodfacts.org/brand/jacoby
old-wisconsin,Old-wisconsin,61,https://world.openfoodfacts.org/brand/old-wisconsin
hodgson-mill-inc,Hodgson-mill-inc,61,https://world.openfoodfacts.org/brand/hodgson-mill-inc
bonafont,Bonafont,60,https://world.openfoodfacts.org/brand/bonafont
m-s-food,M-s-food,60,https://world.openfoodfacts.org/brand/m-s-food
ines-rosales,Ines-rosales,60,https://world.openfoodfacts.org/brand/ines-rosales
les-renardises,Les-renardises,60,https://world.openfoodfacts.org/brand/les-renardises
meijer-naturals,Meijer-naturals,60,https://world.openfoodfacts.org/brand/meijer-naturals
arnotts,Arnotts,60,https://world.openfoodfacts.org/brand/arnotts
schneekoppe,Schneekoppe,60,https://world.openfoodfacts.org/brand/schneekoppe
baxters,Baxters,60,https://world.openfoodfacts.org/brand/baxters
progressive-balloons-inc,Progressive-balloons-inc,60,https://world.openfoodfacts.org/brand/progressive-balloons-inc
mercadier,Mercadier,60,https://world.openfoodfacts.org/brand/mercadier
salvadori,Salvadori,60,https://world.openfoodfacts.org/brand/salvadori
de-angelis,De-angelis,60,https://world.openfoodfacts.org/brand/de-angelis
hdg,Hdg,60,https://world.openfoodfacts.org/brand/hdg
delikato,Delikato,60,https://world.openfoodfacts.org/brand/delikato
cuca,Cuca,60,https://world.openfoodfacts.org/brand/cuca
central-market,Central-market,60,https://world.openfoodfacts.org/brand/central-market
inkospor,Inkospor,60,https://world.openfoodfacts.org/brand/inkospor
la-selection-des-comptoirs,La-selection-des-comptoirs,60,https://world.openfoodfacts.org/brand/la-selection-des-comptoirs
efko,Efko,60,https://world.openfoodfacts.org/brand/efko
mousline,Mousline,60,https://world.openfoodfacts.org/brand/mousline
larsa,Larsa,60,https://world.openfoodfacts.org/brand/larsa
nacional,Nacional,60,https://world.openfoodfacts.org/brand/nacional
reaute,Reaute,60,https://world.openfoodfacts.org/brand/reaute
vieira,Vieira,60,https://world.openfoodfacts.org/brand/vieira
bouquet-bio,Bouquet-bio,60,https://world.openfoodfacts.org/brand/bouquet-bio
dawtona,Dawtona,60,https://world.openfoodfacts.org/brand/dawtona
damiano,Damiano,60,https://world.openfoodfacts.org/brand/damiano
collines-en-limousin,Collines-en-limousin,60,https://world.openfoodfacts.org/brand/collines-en-limousin
tourtel,Tourtel,60,https://world.openfoodfacts.org/brand/tourtel
b-g,B-g,60,https://world.openfoodfacts.org/brand/b-g
codan,Codan,60,https://world.openfoodfacts.org/brand/codan
nature-s-bakery,Nature-s-bakery,60,https://world.openfoodfacts.org/brand/nature-s-bakery
7-days,7-days,60,https://world.openfoodfacts.org/brand/7-days
italians-do-it-better,Italians-do-it-better,60,https://world.openfoodfacts.org/brand/italians-do-it-better
sapori-dintorni,Sapori-dintorni,60,https://world.openfoodfacts.org/brand/sapori-dintorni
darbo,Darbo,60,https://world.openfoodfacts.org/brand/darbo
le-cavalier,Le-cavalier,60,https://world.openfoodfacts.org/brand/le-cavalier
finabeil,Finabeil,60,https://world.openfoodfacts.org/brand/finabeil
comptoir-du-grain,Comptoir-du-grain,59,https://world.openfoodfacts.org/brand/comptoir-du-grain
richesmonts,Richesmonts,59,https://world.openfoodfacts.org/brand/richesmonts
smicy,Smicy,59,https://world.openfoodfacts.org/brand/smicy
matines,Matines,59,https://world.openfoodfacts.org/brand/matines
penny-ready,Penny-ready,59,https://world.openfoodfacts.org/brand/penny-ready
red-gold,Red-gold,59,https://world.openfoodfacts.org/brand/red-gold
master,Master,59,https://world.openfoodfacts.org/brand/master
la-mole,La-mole,59,https://world.openfoodfacts.org/brand/la-mole
sweet-baby-ray-s,Sweet-baby-ray-s,59,https://world.openfoodfacts.org/brand/sweet-baby-ray-s
ades,Ades,59,https://world.openfoodfacts.org/brand/ades
smartfood,Smartfood,59,https://world.openfoodfacts.org/brand/smartfood
k-g,K-g,59,https://world.openfoodfacts.org/brand/k-g
market-district,Market-district,59,https://world.openfoodfacts.org/brand/market-district
bertel,Bertel,59,https://world.openfoodfacts.org/brand/bertel
schneider,Schneider,59,https://world.openfoodfacts.org/brand/schneider
smirnoff,Smirnoff,59,https://world.openfoodfacts.org/brand/smirnoff
friendly-s,Friendly-s,59,https://world.openfoodfacts.org/brand/friendly-s
panier-de-yoplait,Panier-de-yoplait,59,https://world.openfoodfacts.org/brand/panier-de-yoplait
oliveraie-jeanjean,Oliveraie-jeanjean,59,https://world.openfoodfacts.org/brand/oliveraie-jeanjean
le-rustique,Le-rustique,59,https://world.openfoodfacts.org/brand/le-rustique
pastene,Pastene,59,https://world.openfoodfacts.org/brand/pastene
fragata,Fragata,59,https://world.openfoodfacts.org/brand/fragata
maison-cappaccini,Maison-cappaccini,59,https://world.openfoodfacts.org/brand/maison-cappaccini
kind-inc,Kind-inc,59,https://world.openfoodfacts.org/brand/kind-inc
velveeta,Velveeta,59,https://world.openfoodfacts.org/brand/velveeta
chi-chi-s,Chi-chi-s,59,https://world.openfoodfacts.org/brand/chi-chi-s
reyes,Reyes,59,https://world.openfoodfacts.org/brand/reyes
favorit,Favorit,59,https://world.openfoodfacts.org/brand/favorit
dulcinea,Dulcinea,59,https://world.openfoodfacts.org/brand/dulcinea
parmacotto,Parmacotto,59,https://world.openfoodfacts.org/brand/parmacotto
rivella,Rivella,59,https://world.openfoodfacts.org/brand/rivella
traou-mad,Traou-mad,59,https://world.openfoodfacts.org/brand/traou-mad
muller-s-muhle,Muller-s-muhle,59,https://world.openfoodfacts.org/brand/muller-s-muhle
santa-teresa,Santa-teresa,59,https://world.openfoodfacts.org/brand/santa-teresa
frontera,Frontera,59,https://world.openfoodfacts.org/brand/frontera
clif-bar,Clif-bar,59,https://world.openfoodfacts.org/brand/clif-bar
iris,Iris,59,https://world.openfoodfacts.org/brand/iris
g-woon,G-woon,59,https://world.openfoodfacts.org/brand/g-woon
alessi,Alessi,59,https://world.openfoodfacts.org/brand/alessi
price-rite,Price-rite,59,https://world.openfoodfacts.org/brand/price-rite
over-the-top,Over-the-top,59,https://world.openfoodfacts.org/brand/over-the-top
arrowhead-mills,Arrowhead-mills,59,https://world.openfoodfacts.org/brand/arrowhead-mills
vergers-des-alpilles,Vergers-des-alpilles,59,https://world.openfoodfacts.org/brand/vergers-des-alpilles
miel-cretet,Miel-cretet,59,https://world.openfoodfacts.org/brand/miel-cretet
stubb-s,Stubb-s,59,https://world.openfoodfacts.org/brand/stubb-s
bella,Bella,59,https://world.openfoodfacts.org/brand/bella
torrons-vicens,Torrons-vicens,59,https://world.openfoodfacts.org/brand/torrons-vicens
farchioni,Farchioni,59,https://world.openfoodfacts.org/brand/farchioni
nestle-bebe,Nestle-bebe,59,https://world.openfoodfacts.org/brand/nestle-bebe
le-guillou,Le-guillou,59,https://world.openfoodfacts.org/brand/le-guillou
de-rit,De-rit,59,https://world.openfoodfacts.org/brand/de-rit
gelato-d-italia,Gelato-d-italia,59,https://world.openfoodfacts.org/brand/gelato-d-italia
societe,Societe,59,https://world.openfoodfacts.org/brand/societe
fromapac,Fromapac,59,https://world.openfoodfacts.org/brand/fromapac
belvas,Belvas,59,https://world.openfoodfacts.org/brand/belvas
golden-circle,Golden-circle,58,https://world.openfoodfacts.org/brand/golden-circle
michel,Michel,58,https://world.openfoodfacts.org/brand/michel
ets-schoepfer,Ets-schoepfer,58,https://world.openfoodfacts.org/brand/ets-schoepfer
histoires-de-glaces,Histoires-de-glaces,58,https://world.openfoodfacts.org/brand/histoires-de-glaces
foco,Foco,58,https://world.openfoodfacts.org/brand/foco
jeff-de-bruges,Jeff-de-bruges,58,https://world.openfoodfacts.org/brand/jeff-de-bruges
mevgal,Mevgal,58,https://world.openfoodfacts.org/brand/mevgal
valbona,Valbona,58,https://world.openfoodfacts.org/brand/valbona
foodmaker,Foodmaker,58,https://world.openfoodfacts.org/brand/foodmaker
la-cave-d-augustin-florent,La-cave-d-augustin-florent,58,https://world.openfoodfacts.org/brand/la-cave-d-augustin-florent
agrial,Agrial,58,https://world.openfoodfacts.org/brand/agrial
kotimaista,Kotimaista,58,https://world.openfoodfacts.org/brand/kotimaista
fruit-shoot,Fruit-shoot,58,https://world.openfoodfacts.org/brand/fruit-shoot
barnier,Barnier,58,https://world.openfoodfacts.org/brand/barnier
senfas,Senfas,58,https://world.openfoodfacts.org/brand/senfas
la-moderna,La-moderna,58,https://world.openfoodfacts.org/brand/la-moderna
inex,Inex,58,https://world.openfoodfacts.org/brand/inex
isali,Isali,58,https://world.openfoodfacts.org/brand/isali
newtree,Newtree,58,https://world.openfoodfacts.org/brand/newtree
schrozberger-milchbauern,Schrozberger-milchbauern,58,https://world.openfoodfacts.org/brand/schrozberger-milchbauern
taifun,Taifun,58,https://world.openfoodfacts.org/brand/taifun
choco-bistro,Choco-bistro,58,https://world.openfoodfacts.org/brand/choco-bistro
itac,Itac,58,https://world.openfoodfacts.org/brand/itac
d-l,D-l,58,https://world.openfoodfacts.org/brand/d-l
łowicz,Łowicz,58,https://world.openfoodfacts.org/brand/%C5%82owicz
hortex,Hortex,58,https://world.openfoodfacts.org/brand/hortex
ginger-evans,Ginger-evans,58,https://world.openfoodfacts.org/brand/ginger-evans
r-m-palmer-co,R-m-palmer-co,58,https://world.openfoodfacts.org/brand/r-m-palmer-co
horeca-select,Horeca-select,58,https://world.openfoodfacts.org/brand/horeca-select
pcc,Pcc,58,https://world.openfoodfacts.org/brand/pcc
house-foods,House-foods,58,https://world.openfoodfacts.org/brand/house-foods
okf,Okf,58,https://world.openfoodfacts.org/brand/okf
pavesi,Pavesi,58,https://world.openfoodfacts.org/brand/pavesi
aproz,Aproz,58,https://world.openfoodfacts.org/brand/aproz
hebert-confections-llc,Hebert-confections-llc,58,https://world.openfoodfacts.org/brand/hebert-confections-llc
tastino,Tastino,58,https://world.openfoodfacts.org/brand/tastino
wheaty,Wheaty,58,https://world.openfoodfacts.org/brand/wheaty
delicia,Delicia,58,https://world.openfoodfacts.org/brand/delicia
meyva,Meyva,58,https://world.openfoodfacts.org/brand/meyva
nwpc,Nwpc,58,https://world.openfoodfacts.org/brand/nwpc
unified-grocers-inc,Unified-grocers-inc,58,https://world.openfoodfacts.org/brand/unified-grocers-inc
dynasty,Dynasty,58,https://world.openfoodfacts.org/brand/dynasty
nobre,Nobre,58,https://world.openfoodfacts.org/brand/nobre
maison-jougla,Maison-jougla,58,https://world.openfoodfacts.org/brand/maison-jougla
j-c-david,J-c-david,58,https://world.openfoodfacts.org/brand/j-c-david
bridel,Bridel,58,https://world.openfoodfacts.org/brand/bridel
alpen,Alpen,58,https://world.openfoodfacts.org/brand/alpen
eden-foods-inc,Eden-foods-inc,58,https://world.openfoodfacts.org/brand/eden-foods-inc
blue-elephant,Blue-elephant,58,https://world.openfoodfacts.org/brand/blue-elephant
del-valle,Del-valle,58,https://world.openfoodfacts.org/brand/del-valle
albi,Albi,58,https://world.openfoodfacts.org/brand/albi
di-vita,Di-vita,58,https://world.openfoodfacts.org/brand/di-vita
amy-s-kitchen,Amy-s-kitchen,58,https://world.openfoodfacts.org/brand/amy-s-kitchen
clemente-jacques,Clemente-jacques,58,https://world.openfoodfacts.org/brand/clemente-jacques
cock,Cock,57,https://world.openfoodfacts.org/brand/cock
caraibos,Caraibos,57,https://world.openfoodfacts.org/brand/caraibos
bio-today,Bio-today,57,https://world.openfoodfacts.org/brand/bio-today
kras,Kras,57,https://world.openfoodfacts.org/brand/kras
la-maison-du-miel,La-maison-du-miel,57,https://world.openfoodfacts.org/brand/la-maison-du-miel
rea,Rea,57,https://world.openfoodfacts.org/brand/rea
la-cancalaise,La-cancalaise,57,https://world.openfoodfacts.org/brand/la-cancalaise
paladin,Paladin,57,https://world.openfoodfacts.org/brand/paladin
snack-time,Snack-time,57,https://world.openfoodfacts.org/brand/snack-time
riviera,Riviera,57,https://world.openfoodfacts.org/brand/riviera
ibsa,Ibsa,57,https://world.openfoodfacts.org/brand/ibsa
les-recettes-de-l-atelier,Les-recettes-de-l-atelier,57,https://world.openfoodfacts.org/brand/les-recettes-de-l-atelier
extra-special,Extra-special,57,https://world.openfoodfacts.org/brand/extra-special
mikado,Mikado,57,https://world.openfoodfacts.org/brand/mikado
gold,Gold,57,https://world.openfoodfacts.org/brand/gold
karls,Karls,57,https://world.openfoodfacts.org/brand/karls
vitamin-well,Vitamin-well,57,https://world.openfoodfacts.org/brand/vitamin-well
bixente-ibarra,Bixente-ibarra,57,https://world.openfoodfacts.org/brand/bixente-ibarra
lucky-leaf,Lucky-leaf,57,https://world.openfoodfacts.org/brand/lucky-leaf
leichter-genuss,Leichter-genuss,57,https://world.openfoodfacts.org/brand/leichter-genuss
matutano,Matutano,57,https://world.openfoodfacts.org/brand/matutano
made-in-nature,Made-in-nature,57,https://world.openfoodfacts.org/brand/made-in-nature
mueller-s,Mueller-s,57,https://world.openfoodfacts.org/brand/mueller-s
tradival,Tradival,57,https://world.openfoodfacts.org/brand/tradival
gyma,Gyma,57,https://world.openfoodfacts.org/brand/gyma
monarc,Monarc,57,https://world.openfoodfacts.org/brand/monarc
la-sablesienne,La-sablesienne,57,https://world.openfoodfacts.org/brand/la-sablesienne
lait-plaisirs,Lait-plaisirs,57,https://world.openfoodfacts.org/brand/lait-plaisirs
chavroux,Chavroux,57,https://world.openfoodfacts.org/brand/chavroux
punch-power,Punch-power,57,https://world.openfoodfacts.org/brand/punch-power
food-for-life,Food-for-life,57,https://world.openfoodfacts.org/brand/food-for-life
terra,Terra,57,https://world.openfoodfacts.org/brand/terra
bio-primo,Bio-primo,57,https://world.openfoodfacts.org/brand/bio-primo
spreewaldhof,Spreewaldhof,57,https://world.openfoodfacts.org/brand/spreewaldhof
applegate,Applegate,57,https://world.openfoodfacts.org/brand/applegate
cpram,Cpram,57,https://world.openfoodfacts.org/brand/cpram
streit-s,Streit-s,57,https://world.openfoodfacts.org/brand/streit-s
esmeralda,Esmeralda,57,https://world.openfoodfacts.org/brand/esmeralda
